Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Gene_Interaction_Hubs_BioGRID_2018	SUS1	18/315	0.0029811875683975	0.007804969300112	0.9475592297021432	0.9999969718970356	-0.4087286421360203	2.376934256265774	RRP6;SKI8;CYK3;YKL075C;SRB2;SGF29;NUP192;PTC6;WHI2;YER156C;VPS64;YJL045W;PAC11;SET3;VHS3;MMS1;ESC1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	ATP11	17/298	0.0039065031941148	0.0096351724521094	0.9436778391540728	0.9999969718970356	-0.4281417031878603	2.374093965300085	FIT1;PET127;ACT1;PHO91;TSR3;RPL13A;GLO4;TAT2;OCA5;YBR238C;SEN2;SWC3;SGT2;YJL045W;MFM1;AVL9;SIP5
Gene_Interaction_Hubs_BioGRID_2018	TFC4	9/109	0.0031866868437489	0.0081705168493794	0.523377771750025	0.9999969718970356	-0.4127062485275046	2.3725547484868934	MUD2;TFC6;SWC3;TFC3;TGS1;SYF1;SET3;BDP1;DIG1
Gene_Interaction_Hubs_BioGRID_2018	RGD1	15/236	0.0023895467272138	0.006563398588451	0.8508481807533385	0.9999969718970356	-0.390857827142611	2.3594725216952	ACT1;CYK3;SHE4;PCL9;YHR045W;FPS1;SGF29;ERG27;OPI3;PER1;RGR1;VPS5;BEM4;VAM10;VPS17
Gene_Interaction_Hubs_BioGRID_2018	RPP1A	20/361	0.0025746826909454	0.0069616045689028	0.9686784017854612	0.9999969718970356	-0.3951397547971532	2.355834668964956	NPP2;ACT1;CSE2;SPO20;YHR045W;MDM31;HIF1;NCR1;YPT31;YJL206C;IRC23;YLR464W;WHI3;VPS5;SGT2;RAD24;SBP1;SEG1;GCR2;YOL029C
Gene_Interaction_Hubs_BioGRID_2018	CIN1	14/215	0.0026418512087772	0.0070931767786558	0.8196305234963239	0.9999969718970356	-0.3963659554548536	2.35293746763866	RRP6;ACT1;RTS1;MDM20;RSC9;VPS71;SWC3;IRC15;SYF1;PAC11;GCS1;YGR210C;BUB2;GCR2
Gene_Interaction_Hubs_BioGRID_2018	PSD2	12/173	0.0031215860392442	0.0080771979282496	0.736149287859059	0.9999969718970356	-0.4069122776824374	2.3476454162157934	CET1;CDS1;DPL1;ACT1;PHO91;NST1;SRB2;VPS54;RIM101;YBR056W;YHR177W;OPI3
Gene_Interaction_Hubs_BioGRID_2018	YPT31	16/260	0.0024089339227069	0.0066075043118341	0.8865968584957485	0.9999969718970356	-0.3884620828589045	2.341871241523429	ARF1;BRE2;COG6;CCZ1;FPS1;RPL13A;SGF29;YIL077C;VPS71;WHI2;AIM44;SWC3;VPS5;YJL045W;GCS1;AVL9
Gene_Interaction_Hubs_BioGRID_2018	DOG1	6/55	0.0039296839660651	0.0096351724521094	0.3022318545558808	0.9999969718970356	-0.4225423957130028	2.3405452631351253	CTF13;PSP2;ARF1;BUD9;FPS1;SGF29
Gene_Interaction_Hubs_BioGRID_2018	YML020W	8/88	0.0029415400340274	0.007721542589322	0.4264491621886947	0.9999969718970356	-0.40137901771776	2.3395668543025967	GPI1;YBR090C;VPS5;MMS4;RAT1;AVL9;JID1;ASR1
Gene_Interaction_Hubs_BioGRID_2018	STS1	21/392	0.0030294191123038	0.007899976647	0.981393663743414	0.9999969718970356	-0.402262429397406	2.332874453711045	CDS1;POM152;TOF1;ACT1;CCT2;BRE2;ICL2;RTS1;ASK1;YDL211C;RIM101;YRF1-1;YPL245W;SMA2;GIC1;ORC6;ADE16;YGR130C;CIN1;TGS1;VPS17
Gene_Interaction_Hubs_BioGRID_2018	FAR7	12/175	0.0034271053594482	0.008608975425095	0.749374651825011	0.9999969718970356	-0.4088766695996454	2.3208000424881825	YPT31;YLR352W;BRE2;YEL043W;YDR387C;RRD2;VPS54;VHS3;GLO4;YKR018C;ERG27;OPI3
Gene_Interaction_Hubs_BioGRID_2018	YLL066W-B	7/70	0.0031045237692109	0.0080693220956111	0.3507567711320973	0.9999969718970356	-0.4012512252831937	2.3171836748963788	YBR238C;PET127;VPS71;SUB1;YJL163C;PRM7;MTC6
Gene_Interaction_Hubs_BioGRID_2018	RPL28	14/220	0.0032523242049407	0.008306611820727	0.8426112864923155	0.9999969718970356	-0.4044411925026992	2.316795021583065	ACT1;CYK3;RTS1;CCZ1;TRM11;YBR259W;PER1;YOR012W;MUD2;YDL180W;YNL010W;YOL098C;SUB1;ZIP1
Gene_Interaction_Hubs_BioGRID_2018	MYO2	29/582	0.0016532213683285	0.0047930135945186	0.9982373631059748	0.9999969718970356	-0.3614622183619114	2.3151761898077727	MET12;PSP2;SKI8;SHE4;NST1;TSR3;MDM20;ECM9;SGF29;OCA5;ERG27;REC107;SGT2;BEM4;PAC11;SAN1;BUB2;CET1;ACT1;CSE2;RTS1;ASK1;CSI2;SPT8;PEX30;SRB2;YPT31;YJL206C;SEG2
Gene_Interaction_Hubs_BioGRID_2018	KEX2	14/215	0.0026418512087772	0.0070931767786558	0.8196305234963239	0.9999969718970356	-0.3890866390662885	2.309725440889804	CET1;SPT21;ACT1;SKG6;YDR222W;COG6;MMS4;ITR1;GPI1;VPS3;VPS71;VPS64;SAN1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	PRY1	9/108	0.0029947327600083	0.0078197988976798	0.5128477438851183	0.9999969718970356	-0.3967212112592782	2.3053073976311524	ACT1;AIM11;YDR132C;YDR387C;RPL13A;YCK1;PUS7;FAA4;BSC2
Gene_Interaction_Hubs_BioGRID_2018	HMO1	14/204	0.0016250885288793	0.0047552517802838	0.7606701885889319	0.9999969718970356	-0.3569992175829091	2.2927178709449647	ASK10;CSE2;BRE2;UBC8;YPR022C;SPT8;SSP1;ROD1;POL5;DIG1;SUB1;CIN1;MMS1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	DAL3	9/114	0.0042963840600424	0.0103146167064325	0.5747646736870204	0.9999969718970356	-0.41999088188628	2.288942547503178	CTF13;ACT1;CSE2;CHK1;DAT1;GPD1;SGF29;TAT2;POL5
Gene_Interaction_Hubs_BioGRID_2018	MRPS28	8/88	0.0029415400340274	0.007721542589322	0.4264491621886947	0.9999969718970356	-0.3918964553943694	2.2842946862859232	SRY1;MUD2;MSC3;YJR142W;YNL095C;TGS1;RRD2;YKR041W
Gene_Interaction_Hubs_BioGRID_2018	BET1	16/256	0.0020618380388657	0.0057670438169542	0.8731912815588022	0.9999969718970356	-0.3678136600003552	2.2746175828061226	RRP6;ARF1;SNU71;COG6;RAT1;RSC9;VPS71;SWC3;SGT2;BEM4;TGS1;SYF1;SET3;VPS55;YEL076C;CIT2
Gene_Interaction_Hubs_BioGRID_2018	PRP31	13/191	0.0025258676350767	0.0068712602081011	0.764251472640129	0.9999969718970356	-0.3760639973401443	2.2493029462050984	ACT1;TFC3;SRB2;POL5;QRI1;YBR238C;NCR1;RSC9;RGR1;VPS71;SWC3;TGS1;FUB1
Gene_Interaction_Hubs_BioGRID_2018	NMD2	17/285	0.0024798993133877	0.006760110147552	0.916571662256756	0.9999969718970356	-0.3685887333139752	2.211361860905884	RRP6;CET1;CTF13;POM152;ACT1;ASK10;CSE2;HAL5;UBC8;AME1;SYH1;PEX30;RAT1;POL5;CHK1;VPS17;YDR306C
Gene_Interaction_Hubs_BioGRID_2018	SEC11	14/212	0.0023232207286669	0.0063989334296176	0.8047089116902995	0.9999969718970356	-0.3643581495581123	2.209759600901785	CDS1;ACT1;BTN2;SPC2;NUP192;PLB1;YMR210W;PTC6;AIM44;VPS5;YML020W;VPS55;VAM10;SIL1
Gene_Interaction_Hubs_BioGRID_2018	STM1	14/220	0.0032523242049407	0.008306611820727	0.8426112864923155	0.9999969718970356	-0.3828934512538314	2.193361255247793	ACT1;SHE4;CSE2;HAL5;PEF1;YEL043W;SRB2;YIL077C;ADF1;AIM44;RAD24;YJR124C;YJR030C;EAP1
Gene_Interaction_Hubs_BioGRID_2018	YPT7	21/385	0.0024516167849991	0.0067058997874483	0.9766044566571896	0.9999969718970356	-0.3642549068750185	2.1895389989299163	CET1;ACT1;BRE2;KAP122;COG6;PHM8;IDH1;CCZ1;FPS1;RIM101;SNA3;POL5;YPL245W;YPT31;VPS5;YNL010W;PAC11;FMP52;AVL9;YGR237C;VPS17
Gene_Interaction_Hubs_BioGRID_2018	TMA19	12/178	0.0039302230530762	0.0096351724521094	0.7683710859845803	0.9999969718970356	-0.3951431095374625	2.188721035975945	CET1;ISY1;ASK10;SSN3;YER156C;YPR078C;PHO91;SYF1;RPL13A;YBR056W;FRE8;FUB1
Gene_Interaction_Hubs_BioGRID_2018	ENT4	13/188	0.0021992435419439	0.0061083258348325	0.7457086691998674	0.9999969718970356	-0.3573460624276373	2.186829908672427	CET1;ASK10;SSN3;COG6;SRB2;SMA2;VPS71;SGT2;SUB1;TGS1;VPS55;RKM1;TCD1
Gene_Interaction_Hubs_BioGRID_2018	SCS2	17/281	0.0021406846783256	0.0059707501674451	0.906328018405318	0.9999969718970356	-0.355682416735781	2.1862480559606468	YLR156C-A;ACT1;ARF1;KIP3;RTS1;TSR3;CCZ1;PEX30;MDM20;NUP192;OPI3;PER1;AIM44;SCS3;PAC11;MFM1;EAP1
Gene_Interaction_Hubs_BioGRID_2018	YPR015C	6/54	0.0035826358362295	0.0089807294250784	0.2889396723191848	0.9999969718970356	-0.3869597795648889	2.179224551006148	FIT1;MMS4;YJL043W;NST1;FPS1;AIM39
Gene_Interaction_Hubs_BioGRID_2018	FCY2	8/99	0.0060331688508764	0.0136640744989832	0.5511496887143926	0.9999969718970356	-0.4259484855484673	2.1768024482839827	MET12;YJL206C;ASK10;GDH2;FPS1;YGL176C;TAT2;VPS17
Gene_Interaction_Hubs_BioGRID_2018	ICS2	10/126	0.0025752319765529	0.0069616045689028	0.5672762539567592	0.9999969718970356	-0.3645130118413311	2.1731593826129254	ACT1;UTP7;CNN1;BAT2;NVJ2;SPT8;YHR177W;NDT80;FRE8;YKR005C
Gene_Interaction_Hubs_BioGRID_2018	BYE1	8/95	0.0047098138209238	0.0110939175402058	0.5068049556671891	0.9999969718970356	-0.4046930344389956	2.1683885402910046	ASK10;YNL010W;NPP1;SET3;NDE2;YJL163C;RAT1;YIL055C
Gene_Interaction_Hubs_BioGRID_2018	PET127	12/170	0.0027049839849102	0.0072296844687602	0.715478307299066	0.9999969718970356	-0.3665430868920619	2.1672443868903444	ACT1;RGR1;ORC6;TFC3;BCK2;YMR090W;RRD2;PET309;SEG2;YIL055C;YKR005C;QRI1
Gene_Interaction_Hubs_BioGRID_2018	YGR210C	6/57	0.0046975892927068	0.0110939175402058	0.3291271389114386	0.9999969718970356	-0.4030820932253211	2.1608045224047623	MTC2;CIN1;YBR056W;GLO4;AUS1;ROD1
Gene_Interaction_Hubs_BioGRID_2018	PAM16	22/419	0.0031114827613045	0.0080771979282496	0.987508447134365	0.9999969718970356	-0.3735178003029291	2.1561897315398366	ACT1;JIP4;ALG8;YNL035C;COG6;UGA2;IPT1;MRS1;PEX30;YBR238C;MTC2;AIM44;BEM4;SET3;CYC3;ISC1;THI2;SEG2;MAG2;GCR2;SIL1;RMT2
Gene_Interaction_Hubs_BioGRID_2018	NUP42	8/90	0.0033824985370546	0.0085783621045174	0.4496427062293667	0.9999969718970356	-0.3788760032203722	2.1554788638135203	NUP82;ADF1;RRP6;POM152;KIP3;CIN1;NUP120;NUP192
Gene_Interaction_Hubs_BioGRID_2018	RAV2	12/171	0.0028385000580221	0.0075156816079318	0.7224788515668708	0.9999969718970356	-0.3637491152664593	2.133199235047651	NCR1;RSC9;ACT1;SHE4;CSE2;WHI2;AIM44;COG6;VPS54;OCA5;POL5;VPS17
Gene_Interaction_Hubs_BioGRID_2018	PRP40	9/114	0.0042963840600424	0.0103146167064325	0.5747646736870204	0.9999969718970356	-0.3894576866167262	2.122537197344581	ACT1;VPS71;PTC6;SNU71;TGS1;SYF1;SPP381;SRB2;NUP192
Gene_Interaction_Hubs_BioGRID_2018	NIP1	12/173	0.0031215860392442	0.0080771979282496	0.736149287859059	0.9999969718970356	-0.3674372142748732	2.119897430356492	PSP2;ACT1;PTC6;AIM44;YKL075C;PEF1;NST1;YCK1;GCS1;SGF29;YPR097W;JID1
Gene_Interaction_Hubs_BioGRID_2018	DPB4	10/131	0.0034148678749203	0.0085945533262896	0.6141225865184607	0.9999969718970356	-0.3726507720749796	2.116513464996336	TOF1;VPS71;CSE2;AIM44;RTS3;RMD9;IES1;MMS1;YHR177W;SAE2
Gene_Interaction_Hubs_BioGRID_2018	ESF2	9/113	0.0040533551194151	0.0098456343139283	0.5646741449958905	0.9999969718970356	-0.3820032428293069	2.1041542030013454	YBR238C;YBR090C;ASK10;AIM11;YPR022C;RPL13A;YCK1;FMP40;ERG27
Gene_Interaction_Hubs_BioGRID_2018	TEP1	9/112	0.0038212047439781	0.0094494464977253	0.5544849250658654	0.9999969718970356	-0.3770531114308645	2.0991261334879256	ADF1;SRY1;ASK10;VPS71;BRE2;YLR464W;CIN1;CCZ1;RAT1
Gene_Interaction_Hubs_BioGRID_2018	SEF1	8/95	0.0047098138209238	0.0110939175402058	0.5068049556671891	0.9999969718970356	-0.389641393464513	2.087740238926276	ACT1;UTP7;SSN3;STP2;MFM1;RAT1;EAP1;LDB17
Gene_Interaction_Hubs_BioGRID_2018	DLS1	9/112	0.0038212047439781	0.0094494464977253	0.5544849250658654	0.9999969718970356	-0.3734349347012068	2.0789830578878323	ASK10;SWC3;AIM11;YOX1;NDE2;YMR027W;YGL036W;YLR415C;YPL245W
Gene_Interaction_Hubs_BioGRID_2018	PHO91	13/201	0.0039132000096803	0.0096351724521094	0.819301610246361	0.9999969718970356	-0.3748536352740771	2.077963575394452	FUN26;ACT1;YOL036W;OTU2;SRB2;MUM3;PLB1;RSC9;SWC3;AIM11;YPR174C;EAP1;YSW1
Gene_Interaction_Hubs_BioGRID_2018	YLR225C	8/93	0.0041380781548636	0.0100024556617867	0.4841241635541524	0.9999969718970356	-0.3777170465230621	2.072731287268044	YOL036W;RTS1;YOX1;YHR210C;YHL042W;YHR177W;OCA5;YJL133C-A
Gene_Interaction_Hubs_BioGRID_2018	ROT1	17/292	0.0031812640360703	0.0081671649153708	0.9322707070377328	0.9999969718970356	-0.3603693143807326	2.072295333326976	RRP6;CDS1;YLR156C-A;ACT1;ALG8;USA1;NUP120;HLJ1;HIF1;OPI3;REC107;PER1;RSC9;BIO3;CCW12;SHU1;LDB17
Gene_Interaction_Hubs_BioGRID_2018	SSL2	8/99	0.0060331688508764	0.0136640744989832	0.5511496887143926	0.9999969718970356	-0.4054557661179314	2.0720747562229405	ACT1;ASK10;COG6;YJR061W;VPS55;SGF29;OCA5;ERG27
Gene_Interaction_Hubs_BioGRID_2018	COX20	10/125	0.0024291194802498	0.0066490863566286	0.5576286409039203	0.9999969718970356	-0.3440704564774299	2.071382059687575	YBR238C;CET1;CDS1;ACT1;AIM11;SET3;SRB2;YCK1;NUP192;LPX1
Gene_Interaction_Hubs_BioGRID_2018	ERP1	9/111	0.0035995971522142	0.0089854094950554	0.54420214829856	0.9999969718970356	-0.3666608991585693	2.0631764386626323	VPS71;ERP6;SWC3;CCW12;VPS54;GCS1;SEY1;SIL1;OPI3
Gene_Interaction_Hubs_BioGRID_2018	NUC1	9/112	0.0038212047439781	0.0094494464977253	0.5544849250658654	0.9999969718970356	-0.3691559125785021	2.055160930735888	RRP6;SKI8;MUD2;SHE4;YER156C;BEM4;YJL045W;CCZ1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	RPL43A	17/289	0.0028628406081011	0.0075499098827596	0.9258746954764558	0.9999969718970356	-0.3505640788571214	2.052882537073525	CDS1;TOF1;ACT1;CCT2;SHE4;HKR1;YCR100C;COG6;UBC8;PHO91;YPP1;CNN1;WHI2;ADE16;SUB1;RMD9;NDT80
Gene_Interaction_Hubs_BioGRID_2018	PBS2	24/470	0.0029543292577607	0.0077499886477544	0.9938400043039444	0.9999969718970356	-0.3523885343265113	2.052481252903444	CET1;CDS1;YPL216W;ACT1;JIP4;HLR1;SHE4;ARF1;YPR003C;HKR1;SSN3;HAL5;NPR2;RRD2;SRB2;SMA2;RCK1;MSB2;AIM44;SUB1;YJL045W;VPS55;AVL9;EAP1
Gene_Interaction_Hubs_BioGRID_2018	EFM4	8/95	0.0047098138209238	0.0110939175402058	0.5068049556671891	0.9999969718970356	-0.3828600758160614	2.05140521404165	FIT1;PSP2;SRY1;ACT1;KIP3;PUS1;RAT1;SNA3
Gene_Interaction_Hubs_BioGRID_2018	ORC3	14/220	0.0032523242049407	0.008306611820727	0.8426112864923155	0.9999969718970356	-0.3579218300008532	2.0503141846916164	CTF13;TOF1;SKI8;ACT1;ASK1;CCZ1;YLR326W;SMA2;AIM44;ORC6;RAD24;SYF1;YEL076C;VAM10
Gene_Interaction_Hubs_BioGRID_2018	TFA2	12/169	0.0025766180679562	0.0069616045689028	0.7083686214350638	0.9999969718970356	-0.343616300671127	2.048392144608044	RRP6;CET1;RSC9;RGR1;VPS71;CSE2;SWC3;CHK1;SYF1;NPP1;SPT8;COS111
Gene_Interaction_Hubs_BioGRID_2018	POM34	13/188	0.0021992435419439	0.0061083258348325	0.7457086691998674	0.9999969718970356	-0.3347082588135781	2.0482946589104345	NDC1;POM152;ACT1;TFC6;RPL13A;NUP120;PET309;NUP1;NUP192;NUP82;ADF1;BEM4;ISC1
Gene_Interaction_Hubs_BioGRID_2018	KRE5	15/246	0.00353786150771	0.0088815764225813	0.88747597898249	0.9999969718970356	-0.3625225282380739	2.046161554858587	CDS1;POM152;ACT1;ASK10;ARF1;YDR089W;PUS1;FPS1;NUP82;PER1;RSC9;SWC3;CCW12;PDH1;LDB17
Gene_Interaction_Hubs_BioGRID_2018	SOH1	19/332	0.002276674456277	0.0063013395515786	0.9511766316193152	0.9999969718970356	-0.3362378240633838	2.0460204315985564	RRP6;SPT21;CSE2;BRE2;SSN3;SPT8;SRB2;RIM101;NUP120;RGR1;MUD2;VPS71;WHI2;SWC3;SUB1;TGS1;IES1;OAF1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	PUF6	15/245	0.0034058092168694	0.0085945533262896	0.8841700515599604	0.9999969718970356	-0.359673210092878	2.043761267001428	RRP6;COG6;ECM21;PUS7;NCR1;ADF1;YPT31;REC107;YML018C;YHL017W;ADE16;TGS1;YPR174C;BUB2;COS111
Gene_Interaction_Hubs_BioGRID_2018	SOD1	14/216	0.002755727762178	0.0073455228261145	0.8244140232145287	0.9999969718970356	-0.346491116615114	2.042244181453474	SPT21;TOF1;ACT1;RTS1;SPT8;RRD2;SRB2;CUP1-1;RAD24;SUB1;SAN1;THI2;MMS1;GCR2
Gene_Interaction_Hubs_BioGRID_2018	ATP7	14/206	0.0017806351168035	0.0051175530619792	0.772262344376045	0.9999969718970356	-0.3225674828898245	2.0421054373662404	CTF13;ACT1;CYK3;JIP4;ASK10;RSM25;CCZ1;YJR039W;SGF29;OCA5;QRI1;YBR238C;RGR1;AVL9
Gene_Interaction_Hubs_BioGRID_2018	PAH1	12/174	0.003271463300085	0.0083340422580471	0.7428178617195972	0.9999969718970356	-0.3566451186261298	2.040908075923009	FIT1;DET1;ROY1;ARE1;CHK1;PUS1;NDE2;SED1;JJJ2;LPX1;OPI3;ERP1
Gene_Interaction_Hubs_BioGRID_2018	YGR273C	7/73	0.0039327234498405	0.0096351724521094	0.3882683782784365	0.9999969718970356	-0.3684201414538477	2.0404666231586943	SNU71;PCL9;NRT1;YHR112C;YOR093C;YJL045W;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	RIB7	6/53	0.003258875436635	0.0083073067488789	0.2757762462577836	0.9999969718970356	-0.353565442410698	2.024647638935438	ACT1;CCT2;ORC6;BEM4;RPL13A;YGL036W
Gene_Interaction_Hubs_BioGRID_2018	RMP1	8/94	0.0044168394204164	0.0105668689931483	0.495500706796873	0.9999969718970356	-0.3728967761635934	2.021969712620579	YJL070C;AME1;SET3;CCZ1;IES1;VAM10;TCD1;YPL162C
Gene_Interaction_Hubs_BioGRID_2018	MDM36	12/177	0.003756322831995	0.0093122081949957	0.762151481202393	0.9999969718970356	-0.3611778070232833	2.01693056247166	RSC9;ACT1;IRC23;VPS71;COG6;SUB1;MRS1;OTU2;YCK1;HMG1;BSC2;YPL162C
Gene_Interaction_Hubs_BioGRID_2018	ECM22	8/91	0.0036213606743801	0.0090126811972433	0.4611866578936384	0.9999969718970356	-0.3567426881691128	2.005216919060064	VPS71;YPR022C;PRR2;YCL001W-B;YGL036W;OCA5;POL5;DIG1
Gene_Interaction_Hubs_BioGRID_2018	PHO84	12/168	0.0024532543440098	0.0067058997874483	0.7011507528083263	0.9999969718970356	-0.3320614593578826	1.9958022159048283	FIT1;GPI1;MET1;ASK10;CHK1;MLP2;YPR078C;PHO91;IDH1;GPD1;YGR210C;FDC1
Gene_Interaction_Hubs_BioGRID_2018	CMR3	8/95	0.0047098138209238	0.0110939175402058	0.5068049556671891	0.9999969718970356	-0.3656398867766885	1.959137600327015	YBR238C;ACT1;MMS4;NST1;SRB2;SGF29;PUS7;OCA5
Gene_Interaction_Hubs_BioGRID_2018	YHP1	7/69	0.0028604872910359	0.0075487194535382	0.338329636208261	0.9999969718970356	-0.3332791850317874	1.9519372952762952	VPS71;CSE2;AIM11;BEM4;SSP120;YCL001W-B;SEG2
Gene_Interaction_Hubs_BioGRID_2018	TFC8	12/172	0.0029773165590888	0.0077999798171774	0.7293694175369843	0.9999969718970356	-0.3353492384559036	1.9506369374748564	REC107;RSC9;TFC6;VPS71;SWC3;TFC3;PHM8;SYF1;CYC3;YEL076C;BDP1;OCA5
Gene_Interaction_Hubs_BioGRID_2018	CRN1	7/81	0.0069597016062931	0.0152951581812722	0.4877478760291601	0.9999969718970356	-0.3926671792555267	1.9506208139913173	DPL1;ACT1;UTP7;AME1;EMC1;YGR017W;ASR1
Gene_Interaction_Hubs_BioGRID_2018	NDE1	7/69	0.0028604872910359	0.0075487194535382	0.338329636208261	0.9999969718970356	-0.332455881607859	1.94711540200882	GPI1;WHI2;WHI3;YCR100C;HOS1;IDH1;NDE2
Gene_Interaction_Hubs_BioGRID_2018	NAR1	17/294	0.003409439055519	0.0085945533262896	0.9362720171536116	0.9999969718970356	-0.3412996966160398	1.93899439652662	WAR1;ACT1;YCR023C;JJJ2;PUS7;RSC9;VPS71;SWC3;AIM11;CHK1;BEM4;TGS1;IOC2;SET3;IES1;MTC6;BSC2
Gene_Interaction_Hubs_BioGRID_2018	FIR1	6/57	0.0046975892927068	0.0110939175402058	0.3291271389114386	0.9999969718970356	-0.3591608037522869	1.9253554103795123	ACT1;CYK3;ASK10;AIM44;YDL180W;SGF29
Gene_Interaction_Hubs_BioGRID_2018	TFB4	9/110	0.0033882004557087	0.0085818555256591	0.533831211465905	0.9999969718970356	-0.3375224912669858	1.919644432025011	SUR7;THI73;ACT1;VPS71;SWC3;ADE16;SET3;SAN1;QRI1
Gene_Interaction_Hubs_BioGRID_2018	SNX3	7/79	0.0060795267597131	0.01371781791319	0.4631670262874643	0.9999969718970356	-0.3754892774845284	1.916057357156695	ACT1;CHK1;YML020W;SUB1;YPR022C;VPS54;EAP1
Gene_Interaction_Hubs_BioGRID_2018	PFF1	6/56	0.0043010054545592	0.0103146167064325	0.3156339084782681	0.9999969718970356	-0.3499648161185815	1.9069255462622972	YEL043W;GDH2;IOC2;NAT4;SPC2;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	NBP2	32/682	0.0025177267745184	0.0068538117750778	0.9997625693203144	0.9999969718970356	-0.3182526359108846	1.9045507109565545	CDS1;HAL5;RRD2;OPI3;CNN1;VPS3;VPS71;VPS5;SGT2;BEM4;SBP1;CCW12;BCK2;EAP1;VPS17;ACT1;CYK3;KIP3;ALG8;COG6;RTS1;PHO91;CCZ1;PEX30;FPS1;RRI2;PER1;YDL073W;SUB1;YCK1;SEG2;YOL029C
Gene_Interaction_Hubs_BioGRID_2018	VHS1	10/138	0.004940573206674	0.0115824778838094	0.6751742086443704	0.9999969718970356	-0.3581126513618028	1.9016762732258152	ACT1;ALG8;YNL035C;SPO13;RAD24;TGS1;YHR177W;MET4;OCA5;POL5
Gene_Interaction_Hubs_BioGRID_2018	AIM36	8/95	0.0047098138209238	0.0110939175402058	0.5068049556671891	0.9999969718970356	-0.3549119678663091	1.9016562639885104	CDS1;CYK3;ASK10;SRB2;PRM7;FMP40;VPS17;RAX2
Gene_Interaction_Hubs_BioGRID_2018	HRB1	11/159	0.0046536331008172	0.0110336139648409	0.7330804852592694	0.9999969718970356	-0.353782132070962	1.899847922463123	RRP6;CET1;YPP1;CNN1;VPS71;BRE2;SWC3;YDR089W;RRD2;IRC8;EAP1
Gene_Interaction_Hubs_BioGRID_2018	YCL075W	6/59	0.0055705075961091	0.0127652105363494	0.3563136769614771	0.9999969718970356	-0.3654971412392306	1.897028517886273	RRP6;EHD3;CSE2;YDL180W;YGL036W;YHR177W
Gene_Interaction_Hubs_BioGRID_2018	SUL1	6/55	0.0039296839660651	0.0096351724521094	0.3022318545558808	0.9999969718970356	-0.3391461953777431	1.878597341131252	PTC6;ROY1;WHI3;SGF29;YIL166C;JID1
Gene_Interaction_Hubs_BioGRID_2018	MNT2	7/81	0.0069597016062931	0.0152951581812722	0.4877478760291601	0.9999969718970356	-0.3775148960119722	1.8753500487330488	CCT2;MSB2;CCZ1;SED1;PET309;YJL133C-A;QRI1
Gene_Interaction_Hubs_BioGRID_2018	VMA5	9/113	0.0040533551194151	0.0098456343139283	0.5646741449958905	0.9999969718970356	-0.3402142274894616	1.8739715175996048	PER1;ACT1;ARF1;AIM44;YGR130C;YHR202W;TGS1;GCS1;YPR153W
Gene_Interaction_Hubs_BioGRID_2018	CYC2	11/156	0.0040321301712603	0.0098241403620211	0.7114143700611686	0.9999969718970356	-0.3394256193319984	1.8714097327220172	DPL1;SWC3;FMT1;GPB2;CYC3;SEG1;YHR177W;EAP1;YEL025C;JID1;BSC2
Gene_Interaction_Hubs_BioGRID_2018	YBL059W	9/107	0.0028120190730314	0.0074604971262445	0.5022472965934967	0.9999969718970356	-0.3182148792744266	1.869147271268585	ADF1;NPP2;SRY1;ACT1;HOS1;YNL010W;PHM8;YHR045W;YKR018C
Gene_Interaction_Hubs_BioGRID_2018	VID24	12/175	0.0034271053594482	0.008608975425095	0.749374651825011	0.9999969718970356	-0.3277216326471563	1.860160863950836	NCR1;ACT1;JIP4;ALG8;YML020W;YEL043W;SET3;YHR210C;SRB2;YJR039W;YHR177W;TDA10
Gene_Interaction_Hubs_BioGRID_2018	FPS1	19/346	0.003585159194957	0.0089807294250784	0.9685668836315686	0.9999969718970356	-0.3301407614536774	1.85900691306875	ACT1;GIS4;ASK10;RGC1;ASK1;NST1;NPR2;NPP1;TRM11;MDM20;QRI1;YPT31;SRY1;AIM44;YER156C;BEM4;GPD1;GCR2;EAP1
Gene_Interaction_Hubs_BioGRID_2018	BSC2	8/89	0.0031560383794531	0.0081170718937276	0.438060461935742	0.9999969718970356	-0.3220765820548763	1.8546579373140737	IPT1;YJL045W;PRR2;IES1;SRB2;YHR177W;POL5;HMG1
Gene_Interaction_Hubs_BioGRID_2018	SPC3	9/111	0.0035995971522142	0.0089854094950554	0.54420214829856	0.9999969718970356	-0.3295934170213582	1.8546001875228344	CDS1;ACT1;UTP7;COG6;IBD2;IDS2;SPC2;YHL042W;FAA4
Gene_Interaction_Hubs_BioGRID_2018	SKI2	13/194	0.0028912151785546	0.0076045281932958	0.7818566542117713	0.9999969718970356	-0.3164324248646225	1.8498887603346832	SKI8;ACT1;SHE4;PEF1;AME1;TSR3;NUP120;RAT1;ADF1;RGR1;WHI3;YCK1;EAP1
